# Copper example                                                 Feff 8.50L  
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
# Gam_ch=1.729E+00 H-L exch
# Mu=-7.964E+00 kf=1.982E+00 Vint=-1.706E+01 Rs_int= 1.830
# PATH  Rmax= 5.200,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00     12.00     2   2.5527
#           2       0.00000     22.76      6.00     2   3.6100
#           3       0.00000     10.17     48.00     3   3.8290
#           4       0.00000      7.08     48.00     3   4.3577
#           5       0.00000     54.83     24.00     2   4.4213
#           6       0.00000     10.81     48.00     3   4.7633
#           7       0.00000     16.60     96.00     3   4.7633
#           8       0.00000     18.70     12.00     2   5.1053
#           9       0.00000      8.30     12.00     3   5.1053
#          10       0.00000     41.38     24.00     3   5.1053
#          11       0.00000      9.43     12.00     4   5.1053
#          14       0.00000     33.79     12.00     4   5.1053
#    12/  13 paths used
#  xsedge+50, used to normalize mu           2.4747E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9273.519    277.108   8.650  9.75147E-01  9.56308E-01  1.96166E-02
    9276.824    280.413   8.700  9.83217E-01  9.55525E-01  2.88667E-02
    9280.148    283.737   8.750  9.90619E-01  9.54742E-01  3.74391E-02
    9283.492    287.081   8.800  9.99100E-01  9.53959E-01  4.71584E-02
    9286.854    290.443   8.850  1.00934E+00  9.53176E-01  5.87358E-02
    9290.235    293.824   8.900  1.02070E+00  9.52392E-01  7.15147E-02
    9293.636    297.225   8.950  1.03139E+00  9.51609E-01  8.36127E-02
    9297.055    300.644   9.000  1.03890E+00  9.50826E-01  9.24116E-02
    9300.494    304.083   9.050  1.04066E+00  9.49970E-01  9.52631E-02
    9303.951    307.540   9.100  1.03475E+00  9.49114E-01  9.00643E-02
    9307.428    311.017   9.150  1.02064E+00  9.48258E-01  7.62083E-02
    9310.924    314.513   9.200  9.99280E-01  9.47402E-01  5.46828E-02
    9314.438    318.027   9.250  9.73025E-01  9.46547E-01  2.79431E-02
    9317.972    321.561   9.300  9.45157E-01  9.45691E-01 -5.63256E-04
    9321.525    325.114   9.350  9.19209E-01  9.44835E-01 -2.71057E-02
    9325.097    328.686   9.400  8.98235E-01  9.43979E-01 -4.84409E-02
    9328.688    332.277   9.450  8.84208E-01  9.43123E-01 -6.24615E-02
    9332.298    335.887   9.500  8.77665E-01  9.42267E-01 -6.85706E-02
    9335.927    339.516   9.550  8.77659E-01  9.41245E-01 -6.75725E-02
    9339.575    343.164   9.600  8.82222E-01  9.40223E-01 -6.17097E-02
    9343.242    346.831   9.650  8.88688E-01  9.39201E-01 -5.38065E-02
    9346.928    350.517   9.700  8.94572E-01  9.38179E-01 -4.65056E-02
    9350.633    354.222   9.750  8.98207E-01  9.37156E-01 -4.15880E-02
    9354.357    357.946   9.800  8.99144E-01  9.36134E-01 -3.95435E-02
    9358.101    361.690   9.850  8.98213E-01  9.35112E-01 -3.94932E-02
    9361.863    365.452   9.900  8.97247E-01  9.34090E-01 -3.94805E-02
    9365.645    369.233   9.950  8.98533E-01  9.33068E-01 -3.70517E-02
    9369.445    373.034  10.000  9.04133E-01  9.32046E-01 -2.99828E-02
    9373.264    376.853  10.050  9.15098E-01  9.31047E-01 -1.71480E-02
    9377.103    380.692  10.100  9.31688E-01  9.30047E-01  1.76556E-03
    9380.961    384.550  10.150  9.52436E-01  9.29048E-01  2.51952E-02
    9384.837    388.426  10.200  9.74522E-01  9.28048E-01  5.01140E-02
    9388.733    392.322  10.250  9.94297E-01  9.27049E-01  7.25859E-02
    9392.648    396.237  10.300  1.00804E+00  9.26050E-01  8.85841E-02
    9396.582    400.171  10.350  1.01279E+00  9.25050E-01  9.48915E-02
    9400.534    404.123  10.400  1.00707E+00  9.24051E-01  8.98697E-02
    9404.506    408.095  10.450  9.91264E-01  9.23051E-01  7.39146E-02
    9408.497    412.086  10.500  9.67668E-01  9.22052E-01  4.94778E-02
    9412.507    416.096  10.550  9.40058E-01  9.21053E-01  2.06345E-02
    9416.536    420.125  10.600  9.12951E-01  9.20053E-01 -7.71832E-03
    9420.584    424.173  10.650  8.90682E-01  9.19054E-01 -3.08635E-02
    9424.652    428.241  10.700  8.76503E-01  9.18054E-01 -4.52452E-02
    9428.738    432.327  10.750  8.71906E-01  9.17055E-01 -4.92109E-02
    9432.843    436.432  10.800  8.76328E-01  9.16056E-01 -4.33450E-02
    9436.967    440.556  10.850  8.87298E-01  9.15056E-01 -3.03149E-02
    9441.111    444.700  10.900  9.01015E-01  9.14057E-01 -1.42576E-02
    9445.273    448.862  10.950  9.13203E-01  9.13057E-01  1.59494E-04
    9449.455    453.044  11.000  9.20090E-01  9.12058E-01  8.79809E-03
    9453.655    457.244  11.050  9.19398E-01  9.11065E-01  9.13643E-03
    9457.875    461.464  11.100  9.10421E-01  9.10072E-01  3.82875E-04
    9462.113    465.702  11.150  8.94594E-01  9.09079E-01 -1.59156E-02
    9466.371    469.960  11.200  8.75144E-01  9.08086E-01 -3.62325E-02
    9470.648    474.237  11.250  8.56416E-01  9.07093E-01 -5.57962E-02
    9474.943    478.532  11.300  8.42938E-01  9.06100E-01 -6.96137E-02
    9479.258    482.847  11.350  8.38428E-01  9.05107E-01 -7.35664E-02
    9483.592    487.181  11.400  8.44953E-01  9.04114E-01 -6.53392E-02
    9487.945    491.534  11.450  8.62432E-01  9.03121E-01 -4.49845E-02
    9492.317    495.906  11.500  8.88580E-01  9.02128E-01 -1.49944E-02
    9496.708    500.297  11.550  9.19309E-01  9.01135E-01  2.01338E-02
    9501.118    504.707  11.600  9.49511E-01  9.00142E-01  5.47505E-02
    9505.547    509.136  11.650  9.74045E-01  8.99149E-01  8.31466E-02
    9509.995    513.584  11.700  9.88731E-01  8.98156E-01  1.00658E-01
    9514.462    518.051  11.750  9.91145E-01  8.97163E-01  1.04553E-01
    9518.949    522.538  11.800  9.81050E-01  8.96170E-01  9.45257E-02
    9523.454    527.043  11.850  9.60389E-01  8.95177E-01  7.26986E-02
    9527.978    531.567  11.900  9.32847E-01  8.94184E-01  4.31470E-02
    9532.522    536.111  11.950  9.03086E-01  8.93191E-01  1.10538E-02
    9537.084    540.673  12.000  8.75816E-01  8.92198E-01 -1.83211E-02
    9541.666    545.255  12.050  8.54537E-01  8.91016E-01 -4.08488E-02
    9546.266    549.855  12.100  8.41877E-01  8.89834E-01 -5.37712E-02
    9550.886    554.475  12.150  8.38420E-01  8.88651E-01 -5.63951E-02
    9555.525    559.114  12.200  8.42940E-01  8.87469E-01 -5.00574E-02
    9560.182    563.771  12.250  8.52805E-01  8.86287E-01 -3.76884E-02
    9564.859    568.448  12.300  8.64635E-01  8.85104E-01 -2.30716E-02
    9569.555    573.144  12.350  8.75086E-01  8.83922E-01 -9.97198E-03
    9574.270    577.859  12.400  8.81567E-01  8.82740E-01 -1.32477E-03
    9579.004    582.593  12.450  8.82746E-01  8.81557E-01  1.34491E-03
    9583.757    587.346  12.500  8.78749E-01  8.80375E-01 -1.84231E-03
    9588.529    592.118  12.550  8.71029E-01  8.79193E-01 -9.26243E-03
    9593.320    596.909  12.600  8.61938E-01  8.78010E-01 -1.82585E-02
    9598.130    601.719  12.650  8.54131E-01  8.76828E-01 -2.58188E-02
    9602.959    606.548  12.700  8.49919E-01  8.75646E-01 -2.93038E-02
    9607.807    611.396  12.750  8.50741E-01  8.74463E-01 -2.70565E-02
    9612.674    616.263  12.800  8.56848E-01  8.73281E-01 -1.87672E-02
    9617.561    621.150  12.850  8.67271E-01  8.72099E-01 -5.52110E-03
    9622.466    626.055  12.900  8.80058E-01  8.70916E-01  1.04686E-02
    9627.390    630.979  12.950  8.92731E-01  8.69734E-01  2.63684E-02
    9632.334    635.923  13.000  9.02825E-01  8.68552E-01  3.93510E-02
    9637.296    640.885  13.050  9.08582E-01  8.67412E-01  4.73298E-02
    9642.278    645.867  13.100  9.08823E-01  8.66272E-01  4.89803E-02
    9647.279    650.868  13.150  9.03610E-01  8.65133E-01  4.43488E-02
    9652.298    655.887  13.200  8.94025E-01  8.63993E-01  3.46592E-02
    9657.337    660.926  13.250  8.81879E-01  8.62853E-01  2.19851E-02
    9662.395    665.984  13.300  8.69280E-01  8.61714E-01  8.75498E-03
    9667.471    671.060  13.350  8.58167E-01  8.60574E-01 -2.78846E-03
    9672.567    676.156  13.400  8.49909E-01  8.59434E-01 -1.10507E-02
    9677.682    681.271  13.450  8.45064E-01  8.58295E-01 -1.53692E-02
    9682.816    686.405  13.500  8.43344E-01  8.57155E-01 -1.60633E-02
    9687.969    691.558  13.550  8.43777E-01  8.56015E-01 -1.42528E-02
    9693.141    696.730  13.600  8.45014E-01  8.54876E-01 -1.15005E-02
    9698.332    701.921  13.650  8.45709E-01  8.53736E-01 -9.37254E-03
    9703.542    707.131  13.700  8.44875E-01  8.52596E-01 -9.02740E-03
    9708.772    712.361  13.750  8.42122E-01  8.51457E-01 -1.09287E-02
    9714.020    717.609  13.800  8.37736E-01  8.50317E-01 -1.47478E-02
    9719.287    722.876  13.850  8.32589E-01  8.49177E-01 -1.94715E-02
    9724.574    728.163  13.900  8.27890E-01  8.48038E-01 -2.36808E-02
    9729.879    733.468  13.950  8.24868E-01  8.46898E-01 -2.59269E-02
    9735.203    738.792  14.000  8.24451E-01  8.45758E-01 -2.51098E-02
    9740.547    744.136  14.050  8.26888E-01  8.44516E-01 -2.08049E-02
    9745.910    749.498  14.100  8.32112E-01  8.43273E-01 -1.31927E-02
    9751.291    754.880  14.150  8.39254E-01  8.42031E-01 -3.28707E-03
    9756.692    760.281  14.200  8.47017E-01  8.40789E-01  7.38421E-03
    9762.111    765.700  14.250  8.53967E-01  8.39546E-01  1.71226E-02
    9767.550    771.139  14.300  8.58854E-01  8.38304E-01  2.44372E-02
    9773.008    776.597  14.350  8.60881E-01  8.37061E-01  2.83680E-02
    9778.485    782.074  14.400  8.59861E-01  8.35819E-01  2.86762E-02
    9783.981    787.570  14.450  8.56223E-01  8.34576E-01  2.58589E-02
